name,tweets,followers_count
mbunda_kongo,12,5
Xinwei_guo,0,0
FengShuYunWu,26,25
MarkQuarter,45,156
GregGrissom91,917,92
athomewiththerd,103,74
sukritsingh92,1471,409
FarrukhKoraishy,44,15
blchristopher,112,51
PBKAlphaIndiana,430,93
burlstamp,1056,573
jconnolly2017,232,229
aolei_chen,10,2
PhysRevenue,2385,377
YoonmiOPTC,2934,2
ncordier42,170,48
KayShaewolf,13589,897
asdfqwer5678,0,0
aaisnw1,116,33
AGBSearch,905,785
USALaurieNik,132,84
MilesGoldman,719,92
aniklasson001,145,11
SohnIdeaContest,559,37580
Sherri1Bailey,148,73
kmdvl06,16334,1640
WordGirlStl,132,677
ICDjournal,260,646
mnoufals,4760,581
yzyz12342009,5,6
chensiyusy,2,0
susankburk,1713,224
letian2842377,0,1
JRWM92,56,12
GeoffreyCompto1,47,381
LVComputerLab,192,284
norakabil,880,0
chaiteanoh20,39,2
RaquelJ15,14129,384
langather,37,9
JonathanSPizano,1,5
GlobalBioD,18166,5850
faithleadership,5326,9760
AMaughan3,7164,322
EmmanuelEbirim1,2274,436
MedProctor,483,135
jakearlyss,5,8
skyxme9,629,1013
BigDaddyNester,2335,409
TrendShout,1385,19149
ORTHOPOD_V,17,52
Chandan85530172,28,5
MollyMarroquin,138,108
bradwheele,853,940
WeiJiufeng,5,1
joyfuldfw,2960,72
JJames925,520,532
CoachRMillard,501,2391
stlstickerswap,570,248
shankarlal8094,6034,60
DanielArdity,13,21
gabi_menard,51,32
karguerin,4,15
ROCAP_StLMO,66,27
eriklarson55,12,17
LungMissouri,794,112
XingZhijie,0,28
brettdinkins,8885,5719
Rshnzer,43,39
kkarmil,49,13
CampusInt,69,35
MRRAZ6lJ9fFOPDs,61,9
gerke_liza,3,13
anifoster5963,105,307
ArchRayan,1432,96
ChenQian7,0,2
zjy807483905,0,0
brthrbrt,0,6
dkern1234,3,29
Namuchhabria,2,2
cgarrettwilson,1824,617
reknox34,144,50
liberalleft2,598,22
cricketmelon,188,38
mbhowe90,175,41
Gaoweivi,17,5
ChancellorFAFSA,28,10
kajclimb,33,120
JeffreyTrout,1368,3648
J3_SP,21,40
EmmaDiMartini,287,266
Patriciaodell13,2,5
AG1TAT0RZ,87979,538
LPferdehirt,116,77
tatiarcher,12615,190
JeffSTL,3243,966
catgrm,1,0
Subie613,2849,686
CokeOMG,1,40
DeLaPapa03,99,67
Chuck23333,3,1
KendallB_27,6,27
adijeadad,5,3
GMATUnlimited,29,44
Sean_icemelon,6,6
LydiaJewel17,0,16
AlfredoARivas,18243,249
VonnieQuinn,9086,14048
Alfabetcoup,312,174
laugarri2894,65,52
LukeReedMODOT,1,41
zykt,151,71
LOVE2L0VE,3176,249
ubiglobal,2529,1656
fer_lopez_,1286,124
Feliz_NaviDa,33453,4370
ShawnaEckblad,47,63
IDSA,34513,32564
FollowTheSOC,691,357
ells_bells__,180,86
robfschmidt,189,49
tenacityio,820,555
drharrison12,155,48
Omattage_NS,33,69
SarahNicole838,2716,744
cs_mahmoud,4,2
tomlinn32,10,0
MollyCycles,2103,250
casie1143,3298,140
Limteap,22,0
LiveLoftSTL,68,464
devinj,2504,712
MyriadNeuro,2045,1423
annaamerica,4948,5423
patton_braden,117,216
jmilder314,0,17
CrealRecruit,4212,191
EDvestinU,4301,322
AltDrumpfFacts,24,1
CarolynatLSI,47,44
LauraTh0mps0n,1648,152
catcmbe,1187,218
da_be3,451,7
marloandbehold,9,6
mindykronenberg,13,64
EmilyAndMagnus,619,75
wrightmichaelak,12,12
project_pH,137,108
gallapoop,43,55
wssmith2771,2135,537
Haowei_Yuan,0,0
HenryGreenstein,97,32
HelenM6677,0,2
Meijun_Zhou123,0,0
rviersen47,34,134
winniyule,0,0
NickFabrizio3,11,28
cabreraam33,46,44
Kel3w,0,5
cnspaulding3,330,198
ThoAlison,33,6
DoyleMurphy,4970,1605
TommyT3,6449,173
SamKovacevic,35,59
MeghanDStewart,622,80
BIAMD1,5630,2600
AliceFan1103,7,4
boricuaenusa,342,21
RachelImri,2327,146
ashleyhdoughty4,29,18
GlassSmashers,2273,1039
LMFlorence,1677,388
rustypliers1,352,478
adelphistories,136,85
LauraLLyon,39,26
jimwillen,388,215
Malibu_O,1074,179
ggarsha,1128,158
suzingale,374,1055
Nyamichi7,487,67
SuJiaxi103,596,16
Mr_Cynic,42203,625
mvesteach13,18,11
weareintl,7667,3638
amy_gardenia,0,1
KrawitzGriffin,23,27
PJayne_,16,4
shhh_ks,2234,261
zachflauaus,14031,607
DanGorman2,3889,551
mary151600,1144,2
glazeremma,157,7
laurifreedman,56,34
kelseybrod,250,73
Zing937,460,68
jabernac36,2508,97
bdrichardson,5377,737
mhatbach,1,2
chialos,279,348
rae_elisa,60,14
oabiose,854,95
mreadoibl,0,1
FlanBrain,23408,1424
megan_azzarello,648,500
k8them8,843,126
parisaheidary,1416,141
dsg128,128,19
Lizzy0407loveu,26,8
OsmanDidar1,5,18
LeeArmstrong90,14,20
007omerrr,14,8
ScienceDefense,70,11
TheEducompk,818,184
tonymess,38414,20788
ChaseMonkeyFace,88121,1691
thejayaldred,0,55
ClinAnthro,125,90
rgb76,290,10
tommieperrins,1523,15
BMGCapital,0,5
SusanWeingarten,572,16
Uni__World__A,89,41
tarekelessawi,110,102
battle4minds,893,103
RobertaCodemo,276,6
sherazade_l,144,84
ruiyu_yang,0,1
JohnKern6,569,25
catree98,0,1
motsinger_emily,21,37
thefarmbabe,6008,11868
noon_rachel,0,4
Hermes_Anna_,403,2068
roscoex5,6496,2266
JimHawkinsTCB,99,23
sweetboatpaper,8,10
AnnShippyMD,563,202
Oh_My_Tweet,1023,129
mariorivera01,4957,595
jacksonkmed,3,6
Scholarship670,3,15
GravityTurbine,3612,10056
FluicellAB,550,335
s_r_o_y,28,12
ldrademacher,604,31
taylorshi73,17,20
haoran_zhang96,210,75
susycrump,9269,85
judge_gardner,66,35
isabelcarson17,0,6
sek8b9,1,37
AussieWoji,973,149
OutrageMagazine,198,464
thenfordi88,1310,113
structure_funxn,32,44
brownhops,6874,125
JGunlock,25945,5527
kjhstriker00,2999,131
zoumom2,75,11
limmin37,2,5
MajiSafiGroup,424,524
min_caro,84,67
JandyMo,213,50
Collin_Healy,1099,105
chicnikkii,622,273
LangbergLeora,0,1
DeanNancyStaudt,1773,752
ClemsonMACTS,434,269
LayIaSTL,589,268
KatieMcGilvery,28,26
princejayb96,79041,1270
ahohl17,7350,353
bethelgottlieb,30,25
emilyjpritch,9325,4536
sutsuno,2595,472
daniahhh_,14272,224
redyeti74,137,62
_jekirker,4347,385
KarenTSmith,10641,1089
collegefairapp,293,2004
UMSLMktgClub,306,498
rpatrickdelaney,10112,2586
KellyBlack1105,461,90
Alexandra_Krus,184,53
miller_gabriela,8134,400
emma_holland22,140,81
lian_kristy,3,0
Mo_S_818,211,38
Ivan9850,76,128
ILoveBritish831,1270,27
Jiazhou369,1,2
brendakbetts,80,12
CindyPersky,802,74
s332255561,0,89
thepainwillheal,16,21
jh1bbs,15823,736
Mrsw71Wilkerson,33,1
jagvine,67,40
Javiertamayodu,63,351
PatrickBauserm1,292,185
diggity54,1457,41
Zack_Hechtman,11,110
bamenke,355,213
BehrnsVP_Dean,1,27
ecnirpm,23,20
laurenmvassallo,1,4
JulioTellez,7365,1209
rachelpotassium,20,11
Eagles91468845,72,143
irvng0,0,2
risdamanjun071,3119,172
AugustineCollec,2625,927
GraceOhlsen,90,133
illinidp43,2063,273
meygyn,241,15
mrmarcuti,678,62
AMariaRhymes,123,24
dressd27,83,110
JulietteYancey,1357,529
KyahProbst,1698,180
melindaprescher,821,327
CNAzuMD,122,47
HorizonsSpeaker,3,11
geordifrere,1205,248
ECDGA,1041,330
cyndirdhmom,2,1
oOoOo0Livia,15618,362
ReadSetData,3382,314
palliative2019,193,405
IrishPubBoys,1104,98
mycotr,5633,3261
stl_mel,23022,927
_wowkev,11,5
katehuang10,0,2
ydengxue,0,0
NotThatNPH,4905,67
CambUP_LangLing,3060,21324
CambUP_Psych,4279,4824
howardfineman,12042,236592
TiffanyRBarbour,90,43
Chelseadaniel12,17885,324
giftha,2128,116
sundevil90,485,29
talknormal2002,301,65
gcurry1967,27,7
CityYearLA,8814,14674
ClementBayetti,543,245
LexLockdown,43096,858
EliasMourany,22,692
ConsultTAD,1064,304
dan_thebirdman,0,8
wakeupneo9,2519,47
MaryLeyendecke1,531,27
AngieSchelker,6,2
kylievanroekel,13303,495
INetNYC,940,475
DWH16,13,9
AbacusLaw,2980,2069
ghostwriter97,1304,20
scottcetera,729,133
TourdeSol1,3,1
laprocedurapena,1765,213
tsearious,68,2
WashUGHW,53,83
mgb_systems,1299,201
209Group,317,179
HipperChat,8,58
DonMAntonio,7558,489
Kevin_Proy,465,162
rnkhblaze,60,16
LynnNichols845,99,8
RaymondLapoint,765,284
gchlb,3653,343
lifepack_,264,426
Charl_Liu,35,154
JugrajPannu7,96,102
tehlman,94,31
AlxGq,7,9
dmac___,554,103
episaludmiranda,1626,186
parvaluongo,3997,193
STLTabitha,798,490
kyle_ruan99,0,12
BellaSayegh,172,133
kalber33,2386,365
mari_torres98,348,63
TheChrisHammon,281,81
Muntherd63Al,433,573
DarrowEric,2,31
basfischer,313,77
sripps,324,44
catstks,9361,665
SarahRe12391182,3221,334
N_Netwk,3231,46
ronniemansour,1012,430
Mrs_CSD,24,4
zpanter1,6,22
latinxmsw,2260,134
AOSSM_SportsMed,2327,20737
5167,2,6
PLsarahgriffin,13,14
rach_mm11,3916,399
AlexGDrake,34,42
southasiarising,668,405
DaoxinYin,14,32
josephamilton84,0,1
DeeHarvill,1,18
lindswhy,13768,258
GetInvolvedSDP,43,11
MST4TheWin,242,128
the_real_mann1,0,0
PeridotSciComm,1353,191
mikylchin,664,84
SanJoseBioCube,1894,291
VU_EDI,718,319
EdUSASpain,5163,2158
MuSigmaColumbus,1,6
jjsuhdude,31,11
pamelaevans427,9,26
homedepotluvr,211,35
Meznah_1991,2,4
GoBearsBullHawk,11,8
ShafiUl24169995,12,40
SantaClaraUniv,10705,13347
ShawNature,2636,1807
kiing_kayvii,1,12
DeltaCompanies,11736,1442
Dzxian,12,4
momofsmith5,0,1
amenstlouis,17,23
angelz_anime,718,271
MCHS_counselor,251,126
UMJointPhD,184,297
PrideHamilton,336,160
konigsguy,0,6
inmyjedistance,42812,551
jcdjd,328,79
CorinaSerban,52,86
BurnhamBugDoc,1747,1006
zerionsoftware,2181,1194
ndelacourt,201,35
mytroy_,3,0
BrianRichterPhD,744,431
Pate1Realty,11,11
fourtuneless98,3,15
KG_Diplomas,13,3
Ahanboly2012,35,5
LCabassa,151,173
hootnic,74,56
GauleyGrace,23,102
thrilled2bhere,262,20
hyoungsik,10,30
albertus_josh,173,239
jabaran123,2196,379
Zenan619,2,1
thejustdrumz,9154,577
campello46,32,26
PaintedNailsmov,485,785
JudyUelk05,76,24
Arhamkhan001,6,10
PrepKing,875,498
andrecanuto_adv,1874,69
kevinwa06643961,3,2
RyanLoutos,54,87
ReneeWanke,555,191
LowSmithy,606,745
GESpeights,544,1067
France_scoArena,299,3
ErnaneBs,422,39
WU_iCHASM,351,99
farid110ir,120,14
khathaeaglesfan,109,31
pfoster34,0,9
aprice1828,10083,473
JoshuaS_Barrett,13456,331
robotcnjs,44,36
l18611137157,0,9
jessiebluedorn,186,132
galtuesdat,13,78
KristieLWolfe,1826,352
hraskingross,101,82
kristenvaughn,28,19
CleanGridView,4071,11148
wkterry01,20,12
sinaga_rafles,38,126
jenkinsmj,1,0
drpatwhitely,1916,1427
TheWanderingSCB,19,194
DeenaPargman,563,174
Germaineinc,648,18
PractLawInst,12251,4513
dehlmann1,101,86
pipsanders,3,19
lukelarue55,54,31
DSTslmac,792,594
ProsnationOrg,14527,1227
mystyle4u,810,151
elliothmj,2711,233
VivianKeller15,1,3
RandVFoundation,3396,2210
jorgeO7,2447,322
SoupalJiri,50,9
amandarose_615,2739,220
laura_berry3,2363,486
Gardengirl7777,1,3
epsilbs,896,272
HungryMediaNews,137,137
Silbclasstweets,160,233
defender_series,30,19
ICCincSTLouis,248,76
henryemejuoMD,162,428
allierobertts,291,227
thelostgirlxcx,21407,206
ptrtsvetkov,306,234
icymi1900,28644,2251
gftd_kid,105,18
DavidBaizer,0,4
sparkledmom,0,5
AnneFrentzel,64,56
KpopCollege,19671,2706
Essay_Corp,9447,936
Timpennerks,225,91
San3Br,1056,125
hayret79,734,236
armandobezeta,81,158
TheBossQueenK,16148,409
LoseSafe,2,2
Rei_YAO,27,6
NickyAlthoff,3245,444
JurisMaximus,2517,298
panagos_peter,65,129
AegisFS,61697,1409
TheraOffice,1114,844
work_stl,129,172
WhyTheHealthNot,957,1137
Sooner_Chess,104,93
theonehe,453,19
irritatedjewess,283,57
AmerDhomran,21,19
baebae3017,9919,664
jasonyilab,134,121
witt_emory,1,1
mnichols1248,37,36
easyessay89,149,32
AgoraLeo,1,0
somethingscript,311,23
changqiyang,224,45
LaceyLoraine,723,122
mlady_c,3,11
nikki_kilcullen,797,229
lizsdavidson,460,321
tandraka15,3,3
StlCoDJS,468,198
grapet7,13924,781
NirekSharma,3896,446
Dance_N_Donate,429,310
Offagain9,109,113
RaviSingh50250,10,24
paul42dee,7835,870
devanotoole,53,116
case_joplin,5234,126
stowegroup,279,220
DrNGangopadhyay,14,39
SimpleStartup7,743,829
allygaliotto,323,43
AIP91net,26,73
Chichiiii__,21,0
Pete67,27,30
CaseyYtterberg,0,7
DougBryers,0,5
socma15,1422,142
ajmiller4233,1346,1545
mlquaroni,26,27
Donna_Mezey,188,70
essentialcom,22,80
buyaoxuefalv,21,1
_kennrich,9052,256
LAMP_app,0,0
STEMaryville,2275,1356
tlrhtn,66,25
MOESZ3,723,112
yungpussybacon,18,67
PeezPorridgeHot,1372,28
liyue0916,7,4
SamuelJCotton,1941,1216
Hushpepper,32425,254
leahjkumar,1,3
MardyLeathers,19161,2401
jbesser22,39,164
michaelreif5,3652,281
MissMuse09,3169,620
emily_woodruff0,86,22
jmcmichael,9180,615
InsightfulSRG,130,11
burrisj20161,24,111
DeirdreHoll,968,1099
Fisch_Amanda,44,53
CollegeDiabetes,3690,4603
Eshen_Tong,0,0
realtbecker,2631,280
73_Carondelet,19410,1453
wustl_ptclinics,331,578
khulood_muhamed,135,53
sciteacherquote,18,7
AntoniioEspinar,33,101
Vernon_Xys,0,0
michaelcyin,0,0
Josh23851355,705,49
BoardsInsider,2978,1897
MGravesDesign,1639,2084
AriMoses2,0,0
abbymalonso,15,7
stevenbennett_,616,344
uiowaeye,2467,1300
GNkegbe,14336,152
carolinekita,69,147
SALEMALGAHWARI,1331,712
elvegafria,3,30
mitchellblack19,28,178
Joseph_Welch,138,218
smile_HAN_,0,1
SBPBRiMS,108,159
KillianLab,1558,1677
bufesam,4567,446
niccimow,462,326
HalesBryant,288,215
maxmaz27,887,284
AudrainJean,4,8
mjisler,10974,95
aagefontario,234,87
AngieBlahm,0,5
MuruganNimalan,880,142
DavyJones77,2764,227
K_Leg80,10505,711
pandagod2025,62,3
reneeblack214,1065,433
alexisacorrigan,10,11
Cody_Locke,2400,868
pabduab,5756,376
caidice_liu,5,0
ted2hunter,7,20
RLLohmann,8047,1147
mebeez3,0,3
jackietechila,3008,50
BusyBeaver,9714,3980
chelseadee310,1824,236
STLbradfordT,102,31
Xcel_Finance,99,20
ETCTestPrep,15,21
MUDDINBAMASTYLE,2819,125
SavKatherine,477,167
thuskey,3906,150
sampinson_,928,228
BounthanhO,0,4
racheljin16,38,29
catherinemitch,150,324
Christian_Hosp,759,264
MOCHealthEquity,243,144
AdamsGreggg,2270,453
spencyboyh,0,13
Noelleetweets,53,209
WUSTL_Weather,7374,45
mayinmyway,552,164
JoNicoleH,1518,483
yungfalafel_,6565,352
ROHITMA11528421,44,76
StaciaKellett,57,17
Clarkerussell15,109,167
notoriousmgb,2328,686
emmarsass,98,62
coreyk71972335,70,19
sunnyskies001,1006,81
aimeefrazier99,344,67
nickthompsonMO,2199,751
Joe_Rogan_,19,500
RafaelM216,3995,409
BittsOfTheCity,83,38
jaanajiya,1378,66
JonathanCBarnes,510,1518
revealeye,420,194
OSUPrezDrake,4372,16117
KittnerD,68,77
wuyudeyufu0110,0,21
admitsguru,0,1
zhangjr1970,5,5
morganloewenher,1071,157
kay_will22,1883,682
atariwithak,514,86
paydenwebb,605,80
rmrbit05,1306,81
LJHands,325,171
Chelsea_Rowa,10,1
JoseRamonPando,19571,1133
celainecole0627,47,21
DareUDee,8,26
TayeDiggs,7045,641178
ellen_bresnick,506,91
Lucy__UK,1276,146
NTL_Institute,1599,1043
ABLeece,73,43
GoitomTemesgen,1,0
LuvBeth13,575,150
kale_hyder,2759,667
main1_org,611,528
schenckk,174,110
sydstrib,15,3
bucherjosh1,20,0
ElijahPena,10342,206
jenstulio,302,73
carson_blaine98,1084,390
jdwhitlock,132,116
abhiruchi07,0,5
Balaji_r1,7,28
OMNIKRON99,171,8
bslcpa,129,166
sadsadgrad,0,0
HaileySpaeth,138,97
jkaren614,612,127
Dani_folkerts,362,152
mirafradkin,4274,525
p_dirita,159,175
henleyce,46,24
BrookeBulmash,4267,438
tbaxamusa,694,3
hoffmann66,1755,187
JacobWerden,30,44
lehoang306,1969,199
kikiogino,419,272
cartertodd1225,315,128
whit_call,10944,385
drew_wilkerson9,397,201
alanaraper,767,148
KEVINBIVONY,1519,55
kyecharms99,0,0
AdinEhrlich,45,81
theagencyluxe,1007,519
barbraweisberg,425,170
bellee999,37,85
stlouisballet,1361,2581
ellethkay,1069,143
skish99,709,337
msheets615,8,21
nicegirl5000,24658,173
SrknySteph,2,35
kleinrobj,6,5
wendybornhoeft,130,80
EvanBuettmann,2138,392
cindybrusilow,134,27
craig_gertsch,9796,663
liz17keller,118,18
tcornell98,648,139
kelli_lively,7,20
JascurJs,666,56
soccermom4kids,496,283
Scruffy0687,506,185
candymaomaocn,0,2
TerrezW,560,133
Neb_Maat_Re,888,164
jemastl,178,101
12hrdifference,656,441
MichaelJShaich,296,170
cimerpajzs,17,9
RochamBreaux,46,98
RD_MStudios,309,86
nosamsti,1809,175
joricera,1,6
decoraaa,1636,562
crissy_wellmade,5,19
phongvu94732874,1,99
DrillingServCo,26,100
alphaomicronpi,6159,16928
ourpnightingale,184,436
LoriFeldstein,32,12
seanpark98,17,56
Foremost_Fit,23,48
etpguru,2907,66
LindaEndecott,2,18
priceofhaggis,5,9
SFWamPearl,12031,1539
ElmeJean,1635,437
knthompson96,0,4
kay_winks,139,182
VinesEra,217,172
clairefbarbri,7,18
SpringdalePrep,234,63
DZuroweste,1509,415
LintonJDPT,0,7
BrandieBoaz,557,144
healthymindsnet,348,358
jnjoiner,35904,1195
SFHS_Guidance,975,176
fsghep,1056,1488
DesireeSColeman,432,599
CounselingCHS4,60,63
jmacknine,2907,239
benchfolksorg,45,33
schramm_anthony,2,0
PeoplesBao,1559,1823
SmBizReport,701,645
maddieheldt,73,204
st_joehowell,370,630
DillerAwards,3783,1804
Abutilli,110,184
WOHESC,667,307
ShorterLab,5731,3126
EducationUSAMX,5801,3758
nemodos,1300,373
antoniaallegra,662,81
kingyoyo79,2,2
LoopTrolley,590,1053
klinger_bitter,27724,340
Elsa_qr,1693,464
SKYSCRAPERSTEVE,748,437
brayxalec,4,204
RAKIBFARAZI1,0,6
JuicyFelixx,0,11
ElizabethScarl5,476,97
WeaverJodi,1,13
brmindustries,121704,728
VpKate,13,2
CoachGalbierz,58,113
Ivy_Plus,689,537
davidhcrain,65,20
smonehan5,6,1
VidalMora,726,289
heidimdean,2577,290
jane_lou8,154,23
JohnZha85033468,3,0
jessica19940511,0,0
avonhemert,30,20
WillgoTravel014,12,13
JenJoles,76,8
Employ_Homeless,42,419
ISSACOKORONKWO,2294,219
sutteramy,887,344
samamongsams,406,119
the_jackal0pe,41,79
IPTinstitute,10759,1564
banduracyber,1693,458
homerluvbeer,10,14
nuclearliz,7420,2310
mmason00200,4,3
fourhutches,12,2
lisaroth1,134,217
loveleensays,209,33
tuckron,1,18
faezakazmiermd,0,7
glassonlaptop,1919,15
TheHubbleApp,5,380
jill_fennell,1,5
nsomers1,0,11
Jimenez_Royall,0,13
ElJo26,141,48
RescueThemes,1009,1007
collinkahal,885,149
GWEaglesOnAir,223,91
sonali___,0,13
3laurwhite,298,54
TaylorDesloge,18439,806
Moxie2daMax,3486,387
bi_tuhaf,565,50
gunter326mg,336,232
brontyman,582590,27953
GrandCenter,9844,11798
huntsmancancer,8213,9457
NoraGettins,867,77
tcrigler2011,1939,46
Tiffany_0o,5,6
NingShenStella,24,12
QNPwSpJz8jeavMM,27,142
a_stern_warning,0,9
mdahpbaloia,2882,2224
SydneyRaess,23,56
trixeesunshine,8,11
arigro,8082,303
theBusnesman,720,772
uw_ial,1068,528
KaseyCozzi,7281,372
JoeMcGettigan,3431,398
aaronknights12,1768,226
DakotaGrizzly,295,575
RealMcBop,253,373
NPEdAccess,6930,2052
dinaazrai,0,4
Carolion0924,4259,535
n_sulami,13688,269
WSGRecruiter,649,26
AdmissionDeanWU,474,302
JHKwonDO,424,759
dochitect,2109,3024
DeeinOC,998,62
_InfiniteDee_,2228,146
AmanPatil17,38,42
nnylariiralynn,9906,1380
CoachB7786,2990,611
NickWansing,4318,352
WashUwTennis,836,151
Sho_My_Soul,268,152
offers_fitness,4215,1228
2xlGymwipes,861,390
Meaningdemocray,305,154
hands4others,1594,7405
TommyWillett,145,143
bbodell,6,36
DreamerSparker,6574,331
alleb35,923,39
WilmaLeung,948,245
Jessie_ZZQ,0,0
barnblueimports,272,139
LeahLandon1,117,6
JustStopItYou,48,119
WashUIR,61,1052
shootANDYscores,26737,1374
LittleLockkk,0,7
EdmundGlueck,42,6
megodsey,99,80
Shuai_Pitts,1078,75
unintentionaled,11,0
dianewendy2,1,1
hamiltonthomas0,16,54
imlivingreen,201,123
lulu0708_Zhi,0,1
MelO_demeanor,101,26
Albinzemanyadis,0,251
ECEvers,241,120
cg_surendra,2,0
danielajayy14,424,90
Petrichor_Yoko,1,4
CandiesKotchap1,5326,917
jennykim,238621,2998
cherry_ives,16201,509
KKAAYYEEE,451,93
NickKardashian,3366,41
fareedk97423236,0,2
zhang_qifan,6,4
adamhorinmusic,842,1865
MGozonCorpStrat,529,396
sunardb1,84,49
DivakarSondhi,1,2
ajsepe17,2989,147
BenjyRisco,0,1
DSSTColeDebate,56,47
kilt_clover,18,24
ijrd_fsu,545,1103
kailey_pollert,9,240
PCNCollege,738,358
jvplanemom,569,39
kanyarwanda2011,442,163
uvahealthnews,13401,9782
YLiteracySTL,2448,563
DeanTaylorWashU,478,774
Bookadia,46,33
letskeepup,9,0
rhinoproject17,14,29
HockChris,127,90
NaeemAf38170800,0,2
urban_apron,1967,683
RifleRoadRanger,3432,96
mechasparrow,707,75
sslin46,2,2
uNDr_Qualified,38,267
graywhale235,0,0
naciopek,551,203
_Addiee_,6553,549
toney3229,384,462
HubbletheDog,62,15
jillyy_,1589,210
316Printworks,39,78
CarsonPrice8,192,232
leahy20,11073,1649
clnyule26,3554,256
AgronomosUpna,1445,900
Shanawa48821736,0,6
LeungTan,1,4
shirishmnemonic,126,151
civilengg1992,0,2
FCPride98GElite,238,136
medicinepaths,103,7
dishwnapakb,2377,0
BWFei,4,71
ilanagelf,19,17
shannonclancy12,592,400
jaseminelebe,5,19
gppryor,126,32
Fresa_Girl_1,7,6
DanielIbarrondo,494,342
allenzhang0428,0,0
WordsCatchFire,53,28
lilbrowne7,1137,104
JessicaHood_,1207,337
sjgstone,713,84
ppj6813,955,89
16_Ballout,1812,901
ElainerFerguso2,150,17
beryl_rong,1,9
NanastasiaC,4803,274
hldomingue,494,212
meritandrew,277,125
LHSRoyalsFB,415,400
PlantPhenomics,1984,1670
taraenders,213,102
EmpressofMia,198,29
FrankGu45084647,0,4
ICPCNews,6876,15868
sbinod433,50,33
fujiequ,0,5
HannibalSamuel,0,0
brettelizabethj,757,70
BaerAaron,2870,630
mmacadiz,4,8
chenyan642002,91,6
drdweiss2,11555,6309
liberty1liberty,18572,223
WaldbaumG,2724,964
jillhartquist,118,157
dherndonlewis,11434,362
Rico48864502,22851,676
neurotale,4,4
HRiksonnet,46,82
curtis_ballard1,182,138
hopehorn,296,39
zwyangeemm,7,7
debbiebarta,109,332
CraftElixirs,2230,3009
aschang5,0,5
Laur_Ross,179,221
ManasEngineer,39,149
OlivaJr26,523,156
Manoranjon18,116,36
caseydugan,381,84
cooperjohnson0,158,262
HardinAxtell,480,139
DPMPain,57,116
CellNinja,3723,18
papaswag2,109,46
DrJessyU,720,277
lijiafeng1,2,21
jdndjjdjdjdjd,0,1
ZouCheer,0,6
RhidayKumarNath,15,186
ghcorps,14885,30110
RoccodomKathy,41041,267
jloverbyWorMus1,919,1088
NY_myy,0,0
CelsiCowan,15,16
vnjhpi,72,130
ashley_zhou00,25,1
vschorle,18,19
weisskong,21,3
jaimiebPT,45,75
airfly,60,48
AiSynch,22707,904
1075262962,23,4
shepcal,1607,107
dfreshmode,5674,191
nini_ruiye,24,7
dcstl,12768,3349
LamDeBrot,6762,133
pauljosephoto,301,96
Bnsdetw_Sci,0,1
SenseCorp,707,259
VioletGilbert19,4,65
jakeschaferr,2,6
FirstTransit,1171,870
StemsForYouth,37,49
camillalee1212,0,2
aTozFanny1991,297,47
IRSH_UAM,18,9
gonmc94,1,31
Raxit50201397,5,5
AprilRelena14,0,3
zachotero,979,211
THGsf,5478,829
BySubject,6,20
StairMasterSays,10353,1724
KathyWight1,267,177
ashishs_08,36,123
CAPS_MHoldmeyer,46,57
ZacCannon1,0,4
will_i_am_rowe,462,209
antoniojanss,3549,613
TheRealMekGE,0,1
RichardSKim9,0,8
mattwabel,11,11
DinoLaisaniQ,24,63
Loire1618,751,76
sabrinahatake,1,0
sipolitz,325,59
kimbalha,124,81
OECRecruiting,184,45
Terecostadoat,1092,267
iamadilemma,483,87
lin_hongjin,2,2
aeroarunn,69,111
JG1732,237,847
EmilyMarquisCO,694,1110
APLEARangers,268,913
LikeUofficial,7,43
MrsLynn33,0,3
Shayla_Terkalas,32402,1048
mummymommy4,15,17
sp_shi,211,0
MwendiaKamau,215,1951
JackZha64633048,0,2
JMBailey2010,1764,428
sskelletts,42,28
RyJBerg,3438,2030
HackerArch,427,380
MsMelisaMissyD1,1832,403
mabreu602,103,79
MyWingsofChange,35,413
GaofeiZhang,0,0
prideinku1,493,31
sparmetuic,2894,737
CoreyGColaJr1,889,282
FruLoops1,2,3
GraciaKatahwa,2606,788
apaharik,246,132
micaelacerezoli,361,213
theAPprofessor,3950,999
Hammer_time14,1945,95
LaddDena,638,394
mouseisley,1240,63
damani_satish,87,321
LiptonRandi,1,13
dub1do,9276,250
ElingLam,154,68
ArchHacks,150,96
FJ_Cruising_Now,0,1
JeuneleaderFEIA,1977,453
ramMadir,524,375
reemckinney,2598,40
_Richard_Pratt_,1,0
ChetwinCarter,1,41
fKTEEHwTDxt1ZSz,15,23
claytonangela,10,19
QuotientReview,0,5
jackwasserman21,2,15
ShusterAnna,11,24
Jiang9168,8,1
Sheetal76762909,0,2
mizzladydaphne,19157,557
sraracha_,6,7
MeikunShen,42,20
shelbi__13,3451,438
thevaccinelady,3,14
CommonGroundPR,1593,695
AllianceProDev,199,49
robincapper,32388,2503
halomediaworks,444,171
PEPYourAppOff,30,802
InspiringInno,76,21
Wilson_School,388,173
imeldaale23,8,9
rvh0459,874,46
YourwordsSTL,789,234
shailendrabt,317,10
skeptikoman,23676,1267
786_0779,2,160
varsitytutors,5183,5086
STSound360,1907,6872
Mariesi80811217,1297,310
SherrySwearSY,42,10
AfricaResilient,5849,4612
maholleran,10,12
KaohsiungAS,5755,271
scifffy,657,421
spyim,1098,31
