name,tweets,followers_count
jenniferliminn,47,103
SteveStenger,6063,4526
LarryMathieson,42455,137239
GrantProDanny,1928,784
STLSwapMeet,3246,4693
GrantProFDN,3650,2716
mrunaldesaich,7384,307
GPCInstitute,2956,1327
TheoryUniversal,189,801
Haughton300,2339,574
InspirePrimary,185,38227
GPA_CEO,2041,1155
UnaFodge5553,7,319
SmartEGrants,9946,2517
TheSnayGroup,53,78
CoalitionofNC,1735,243
DianeHLeonard,21688,4033
GPA_SETC,1729,477
jmarkbeamis,11961,641
Amythyst868,2343,434
kingforJAX,3729,4938
Director_Amy,877,719
GrantVantage,1448,414
jobs_missouri,7,1843
Maldonado_Edlin,1480,332
olielo_travels,8163,269743
tripcombi,286,4989
Yoodreams_org,299,953
StartSomeGood,22204,52841
DaviedJohn,224,876
AutoWorldRental,278,772
SLPSFoundation,896,1922
SLATE_MCC,8921,1810
SFofStL,10767,1852
NPFundTips,699,4284
Goaldeje,1906,611
stlouisearthday,6997,5509
Pretty_FIowers,13382,7169
wifidomcdonald,1,2
nonprofitMO,1553,1345
missioncenter,3287,2098
Michelleags1,553,756
MyCharityMap,2483,20198
Homer_Quotes,7728,5651
MoHealthCareAll,5556,3496
YourTraveler,2111,4759
stl7thward,76367,3944
jfmueller,6097,1345
TweetingH0PE,1391,47083
NPFundCamp,674,3422
LAClancy,629,131
Buycoolprice,7849,68234
steveakley,4877,41302
CrowdTNGO,1860,29284
OneDirectionGen,3325,64075
astutegrad,417,1199
kvanoosten,1688,503
AbigailSTL,1367,638
Non_Profit_Info,13763,9842
AugustoAniano,2554,10061
cvheady007,27071,296619
mmiller84,245,310
leadermagazine,14947,79170
nutitununoxa,1,58
VDanielaV,3302,1776
PaladinCornelia,102954,15792
BitchWall,146,264
therowanlee,485,1037
Housing202Ltd,1181,253
KevinMcKinney,1804,624
rmdemko,128,73
StephenCaggiano,87085,346035
STLMarketers,157,4409
amielu2,2193,562
knrochelle1,1179,473
redtumbleweed,26196,1299
Doorways,4323,3454
PaulHuber,28840,4761
MIMHTraining,315,422
MikeyTooFresh,0,7
JayJoern,0,17
bloomerangTech,16780,6737
StVincentHome,1568,814
mattteter,2193,736
nonprofitorgs,24062,801006
DavidHasenbalg,4540,64833
BoomersOver50,267,3922
billschwulst,12153,1170
fernadacarrasc1,0,0
jollyrancher_21,2383,297
StLouisLink,3056,4686
AllisonGailHawk,24501,5562
GreenDoorSTL,536,914
todayimjack,24976,885
STLGlobalKids,3090,1032
AFPSTL,2736,2095
RichGirlHRK,248,125
socialinStLouis,22657,3284
MLPoliticsGame,171,136
KevinIsJustFine,6954,294
54c050b5eb504f2,0,0
duboisracing29,54,33
ynpnstl,3051,1113
zamantha777,2,0
dogmomjr,0,2
DanforthCenter,8548,10535
karenlupo,4717,597
dgstl,948,348
ifmstl,81,148
FavAuntSAS,3,10
LMFinney,19048,535
NinaSTL,1465,130
FriedrichCommaB,69,22
WeCareFerguson,71,177
trekkormly,90,340
pd4rSTL,369,91
SEDLCMS,507,383
MeganEllyia,6301,6068
breeves169,8,43
BrianNiebrugge,1319,415
Gernimo04291608,54,5
deaconessfound,5512,2563
hawktwofeathers,62,66
PurposeWFelicia,5647,1863
johnfog,75,62
DLLauber,1122,196
lovelybulldog,524,31
FundingUpdate,48,85
STLBaconfest,235,182
JoshDodson19,15,69
BarryBeth,4445,749
becroo,261,181
TracyMcCreery,11208,4454
wcalvert,2375,1084
pdribin,2447,715
YouthBridgeSTL,1174,715
NeilaMovie,334,40348
StLouisGives,1711,2870
M_McMurtrey,1540,122
Liljace2010,14,19
BellevilleMovee,118,19964
suttontweets,142,40
johnson_chef,2894,716
MarketerMarisa,8465,2936
AnnaRKeith,10691,878
iamneosha,2364,405
MOPartnership,6332,5108
62LMS,827,192
dreamlaw2010,541,317
cityguywow,0,3
AmyColeBuehler,349,183
JosephLindstrom,993,550
jennthoma,316,113
polishedstl,1174,2804
rdsiebert,2307,779
PaigeCraig99,248,43
DennisHBiz,318,65
emilykmcnew,2620,521
STLEFA,12295,2006
Lowkey_Mike314,23252,563
TheICT,347,975
SuitcaseMemoirs,2841,1627
OpalMJones,250,169
stlRHAF,48,55
WilliamRRayJr,1857,482
nonprofit_umsl,898,917
camacher,1781,583
eleanortutt,4793,1218
YahooCare,163188,83209
TAMAwards,540,489
bpnastl,1752,5033
Do314,10573,9153
ShalomHouseSTL,555,298
stlcolleen,20320,1441
ILSIStl,160,182
RevDrStarsky,3593,5466
tishaura,22100,11499
MOweatherprobs,30,495
Tech_Impact,13218,37546
mshelepearson,338,273
HomeMattersUSA,1849,3333
_JoShaw,17741,2625
PatriciaBynes,83582,10156
kevinbarbieux,2034,537
lynesemarie,1642,606
UnitedWaySTL,8073,10126
STLHLG,87,371
PeaceLoveTrees,16261,1033
marissaqpaine,1841,954
stlmoneycoach,1528,255
joedwyerstl,12078,2806
NagelBite,2751,513
HEC_TV,4688,2236
AbrahamNduka1,29,0
RallySTL,3462,8206
BostonJCS,883,710
YLiteracySTL,2448,563
MFHpolicy,3211,1137
8of9consulting,1296,369
NatashaTDas,926,120
MswanSTL,37,145
StrategyAll,28,18
Travis_Laws,12,49
lawsmail,293,162
PeterandPaulSTL,300,194
BetsyReznicek,1741,620
JohnNuernberge1,945,203
GreatRiversSTL,5867,8718
DMHHousing,330,430
JenniferRPiper,403,314
Gary_Busiek,2126,375
rosemcooper,382,782
SLEHCRA,635,335
KJamboretz,4018,3186
gordondym,43030,1907
ChrisReimer,164781,47263
CommunityDream1,9,12
sburda,535,118384
CstoneSTL,681,277
dworkes,13320,5058
501CONNECT,17393,4079
MackBradley,18828,1707
aginvestors,133,257
lindabehrens,546,244
BioGeneratorSTL,712,2936
SouthSideECC,1558,604
KathyRGardner,185,216
Alternativesins,632,747
elbryant1226,2147,1239
j_wither,69,39
SaintLouCo,7478,11994
RichardKGainesI,558,277
Marcela_Desalle,0,393
STLPartnership,11676,11632
ssrc_org,13713,29189
BBBSEMO,12243,2427
Davida_Mcwilson,0,333
shannonlaine7,442,151
InspiredOverflo,3548,1212
KatrinaISommer,346,433
ParkAveCoffee,1532,3117
AAhmed1977,25,0
KacieStarr,8177,1432
janetvlevy,3443,663
stlouisrotary,1377,1005
CharityNetUSA,3942,11898
adamsommer,13766,5819
michpoko,1031,348
mvandevrede,108,52
ThomasDunnLC,1668,562
TheGivingTicket,111,88
HomeportOH,4295,1786
SaintLukesUMC,57,7
EricSTL74,177,213
MannaINC,3024,2646
BethLetscher,304,212
orentfs,509,61
MikeSchmiedt,115,37
WASHUSoftball,864,574
_sabrinabeltran,19,36
JuliaS_RN,7,16
DerrickAllenWh1,10698,214
DeepRunBand,2316,504
rohitunni11,35,40
rishipatel97,0,0
rccs_stlouis,1325,473
WashUAlumni,4628,2579
toma_micheal,4,210
m_fox_jr,651,90
chels_pete,3088,652
MKSwansonLPGA,215,134
KroegerMail,180,131
MeredithSByers,667,233
WUSTLTTC,1395,533
WashU_Habif,939,441
mcortez007,5321,477
RiskMBA,1549,644
NYC98004,1,1
BethStRaymond,241,63
wesw,1288,372
CoachJuckem,2672,1942
DeepRunPepBand,313,120
WUSTLoiss,771,843
WUSTL,10369,32806
realmaxhandler,3347,198
law_hammer,966,287
ChainsawChapin,307,193
MariahYelenick,2099,115
thealbumday,14,22075
haagen_dazs09,44,68
JayMurryPBP,1462,243
washusecrets,3,25
WashUAdmissions,1064,786
WASHUVolleyball,1044,544
JamesRBurmeist1,0,6
AnthonyAzama,515,607
BurtonSara11,1126,242
WUSTLArtSci,7556,2474
WASHUwGolf,382,248
GCU_Bands,737,1629
WashUBasketball,1880,1427
job_2k,3457,263
emily_woodruff0,86,22
andrew_tubafish,199,69
TempleK15,844,238
IUSPepBand,1329,269
CollegePep,913,467
WashUGHW,53,83
CheerChemist,211,397
WASHUCheer,21,112
WUSTLcareers,2275,3783
Peacock1,2615,479
thomasplogue,20,14
washufootball,1721,2088
WashU_WBB,1091,1429
JackRalls,209,106
tan_shufang,0,2
stlhomeseekers,896,113
i_am_not_mufasa,1009,121
JasonWRoland,8437,1288
jcavaiani,5184,900
DPerreaultTV,2662,402
Notfromhere47,6502,113
CourtneyKolberg,172,7
SabinaManiak,5167,162
jbshore14,4102,344
dirtdizzy,37,9
WUSTLGephardt,1507,1230
JacobSprague2,442,169
WashUengineers,7355,4911
btklawson,0,9
SChakraborty21,16980,595
WASHUBears,21645,5972
mgandari6,89,62
mdr417,973,89
Baylor_GSA,1144,632
lucydiaz93,56,62
radykm,127,140
m_m_binkley,138,11
TubbsTheTRex,265,318
holagabymartin,69,140
wustlcrm,1490,694
WUSTLArtSci,7556,2474
wi_stem,99,148
ace138,207,255
WashUAlumni,4628,2579
DBBSSAC,129,66
WUSTL_CIO,795,389
Rumman77,278,140
lopezsepulcre,201,352
menchant_liu,25,4
VinceFasanello,3,16
WendeStudy,32,2
NCSU_GSA,1073,556
alwaysthevictor,900,31
tyler_gahrs,32,26
WashUGenetics,2463,859
RiskMBA,1549,644
WUSTLTTC,1395,533
ECEvers,241,120
GradCastWUSTL,41,89
InPrintWUSTL,52,86
UofAGPSC,590,404
WashU_Habif,939,441
GettyGitonga,4771,945
WUSTL,10369,32806
WFTate4,886,943
WUSTLoiss,771,843
WashUOTM,737,609
WASHU_BNVB,69,76
Pamelas_List,20307,461
WUSTLBio,531,662
EEDP_Lab,375,209
WUSTLAnthro,937,595
NAGPS,3483,1965
rachaelewagner,29,87
SciMarchMidMo,1265,1368
wustl_pt,1910,2063
OpticalRadLab,235,205
CarpeRibosomam,304,1032
GradsDo,602,528
MUGradRights,2757,1329
GradsHaveDebt2,1884,605
Mizzou_GPC,3966,1885
WUSTLdbbs,3464,1435
WUSTLPostdoc,2299,1050
MariaBa91067548,6,11
ForoEconomiaUR,236,292
kfccolombia,8343,15104
CopaUColombia,1925,1150
juansemorales,533,514
salsabogota,21980,12027
rafaespana,1086,1675
simonmesacosta,105,191
pablomarzocca,4830,2966
TiffanyCasella,0,26
JuanMi_Caceres,37,5
CMicrodatos,141,689
EZ_APATA,612,120
JDIdroboM,367,292
SeguridadBOG,17337,14576
FulanoZuluaga,27364,2433
avanluna,14403,5546
macrowise,396,357
MiSoC_Essex,342,625
SoyArielAhumada,1183,1998
NatsSalazarF,398,360
jumiqun,1422,25
YesikFernandezM,509,286
jesusreyesozuna,634,582
emmanuelrangel6,208,158
WwfTigre,6738,703
Sebastiaanvaa,12813,114
SoyCarlosMoya,768,591
julaicamachos,758,234
LuisErnestoGL,13352,76902
sapurale,2284,339
aamaya0826,3366,740
gabrie,7442,1720
carlosospinocom,26540,686
KikeOpinion,7264,764
Jaqueno92,2686,326
bordajuan,1028,1002
Allison_Benson_,531,802
citi_colpatria,214,25
aroblesr85,978,104
PabloAbello2,13,15
sflorezgomez,213,919
jfcelia,2141,812
PiksBoss,4194,1985
contrafactual2,265,389
Lucia_Gorjon,521,711
cesicruz,1889,3131
alemari12,7,16
XiomaraLadino3,19,9
requiemx2pesos,279,323
gabriel_mathy,20737,1907
RodMariscal,877,1128
andresgarciatru,905,250
camiloforero80,49,40
sisifosanchez,1863,143
liz_ddhh,122,356
Nicolas_Death,4651,218
MacalaTorres,3213,1598
aariasvilla,191,1123
hinabuconsultor,3491,431
22Vanjean,13102,920
castanedacristi,57,55
Crittiko,11674,1715
rodriguezpazf,11,8
IE_UC,1844,2706
jorpppp,2634,555
AdrianaFagua,379,154
Lraulandres,306,12
LigadeBolsa,2680,6514
miempresaverde,228,2956
Juan_C_Chaparro,607,702
Giammacco,882,2512
GarciaColorad0,66644,30975
DrIgnacio1,4,17
AngelaMaria29,18826,116318
Mafe_Rosales_R,131,925
elGrafomano,33368,33891
cfreyes,3913,3818
Jaime_Andrez,345,124
changegamescom,46,43889
CERBERUS1970,65193,1082
AnnyGonzalezG,329,73
dulber,3573,102336
eitl_blog,993,1783
Nata46690933,3,13
mecuencal,2932,543
contratomarco,4172,236
fernandezhenry7,66,21
TianRamos,471,142
SocialLore,6805,14349
danielgamba_,764,587
ljrojas31,0,0
fasttrackimpact,5033,45547
CarlosDBPardo,488,78
psanabria,17383,3585
easytaxicol,12835,18109
ndrei_silva,8,239
MilenaRiosAlma1,0,3
celiolopez2001,0,0
CortesBall,1122,201
achavito,35371,1089
JBerdegueFAO,7246,5245
aaperez51,9796,485
tejedorSociedad,828,86
StevensMolina4,0,5
jimnewt,3972,59342
linear_c_blog,108,188
JPinedaMdz,30925,1714
ChicharronArte,57,19
Undercoverhist,18190,17595
mejoras_bogota,638,974
surtidoradeaves,1325,16553
sara_bojaca,5,5
isarromeror,419,78
arley_guaspu,4,26
Caroreveling,214,251
Rengifoclash23,0,9
DianaColamn,27099,155503
Ingmar63758030,0,7
oscarsanchez_c,554,1058
JavierCormane,48190,15196
Robinso88326840,0,8
DavidVa32348254,1,18
leugimfigueroa,53120,30239
OMBCOL,417,186
yemauros1,1,11
Patymch1,9,11
VlndYanth,3916,239
govargas_en,128,66
VanessaQuiMo,29310,82
La_network,78788,12076
carotafur3,17,6221
UNUWIDER,20743,62624
FinnsAngle,16269,26673
velasquezlu77,0,26
RuisAndres,563,57
CriticalDev,3618,14082
josepulidop,240,235
Joserbejarano30,7,179
SergioPradaR,2796,1133
af_giraldo,45387,1067
agudelo_melquin,403,50
vnzlaprogresa,166484,27625
elmalingeniero,11,14
ChicasClubMario,59,9963
Revivememoria,4,15
Marranonomas,54,34
Mayuyis38,8644,359
Ciber_partido,213,148
64fven2014,992,382
AngelaArmenia,522,1415
1240p,11,24
iDATA_co,2781,2956
Therion06,1208,16
DexterGiova,8,2
1917Damian,2372,399
empresarioint20,0,7
CiudadanosporSI,2,16
kapilkapilus,5,47
gloriar53728425,0,2
david_carpro,0,1
japuneco79,802,901
JoseEGomezGo,4772,1214
ximena2000991,0,9
Angymaso,5,20
ICharlos1,528,18
andreasant12,35,34
bvalera1628,70,54
AohGerman,6760,106
pilarperalta,3728,690
JoreamadorOchoa,719,688
wsalgadojaraba,3321,550
HectorDeivy,3634,36
Pao_Suarezs,1173,440
pilarb428,5,7
jucachatogmail1,0,6
paulachaparro29,945,241
Adrenaturax,21,71
cumplekaleth,788,700
SairaRey,3699,616
fize1a02d,1,53
RodrigueKely,0,9
democraciaelib1,2273,414
ComisionadoPaz,13559,110937
deepInk88,7,11
andrearguzman,1578,314
jeisson8074,12,0
go_vargas,2707,861
meiproperty,244,540
leidyles,485,41
SoyFranciscoRey,2044,749
juventudes_ASI,178,88
UnNegros,62,116
CHAVEZU,38986,2887
Loregalea,899,83
dondeparqueooo,3178,505
calarca3025,36,43
BestNatura,22,111773
MeLaJuegoBogota,140,3569
BOZZIMBETT,1036,475
Mildred98618989,3,19
lorenaargote8,11,28
rvcarmona1,4685,358
EfectoNaim,49682,122361
DanielBejarano_,62347,18703
ROCIVILLA_,417,203
solarsaremodela,4,96
Bogota__DC,17485,344775
labellabogota,471,731
DAmonquel57,165,61
BogotaMania,13946,13916
lorenaurreaa,5866,2764
diariobogotano,14767,3602
GNRaykovich,6026,286
araminta347,0,0
ferney_idrobo,5672,413
_julypaola,99,79
SoyBoyaca_,186,210
MauricioMolanoC,636,285
LozadaCarvalho,36325,1725
andreyttaNanyx,19,38
alexchachan,218,34
IdeasporBogota,1665,8454
EdssonTelly,2,6
Rodrigo_Zarate_,21024,1985
AndreMColorado,32158,987
jairo81edil,157,202
Ecogranjero,36003,401288
AlexVernot,24106,7468
AlexandraTama16,385,88
ClauRodriguezCR,1249,1019
gasnell_juan,2,32
ortEdward,17,15
CarlosPower71,75,43
seguimosluchan,966,227
Ortegav_07,2700,1781
CARLOSE60334237,2,9
Jpmontoya_94,2196,1705
discotropico,1695,98
tconomics10,30,6
gmez_dora,109,25
alejolealro,16,14
visil81,771,177
mariale,5863,2578
kettyjohana123,0,7
NatandreaLara,2157,32268
NATTHYSS,13,23
AstridCaroR,2017,428
Tuideaparatodos,287,328
Jorgomezpinilla,24871,17889
jorandariza,1375,55
niviafre,91,93
santafedigna,124,366
nicolas_digital,9638,2404
ELNODOColombia,66905,18173
JORGGAITANAYALA,129,64
TerrenosPMA,107,361462
Imaginario212,103,272
Jeysson726,671,151
lavadupe,3499,9307
proyectaysonrie,26,111
LuisBordaSilva,7286,958
subadaviid,3813,579
jorgepiotrowski,899,1475
FunDEPAL,14,1514
fernandezlennin,50914,3413
LagrimasDeDios,31843,34427
Jeisoncg20,272,113
KaliaValenzuela,629,101
darlifv0,58,22
luchofontalvop,24958,5540
carolinabescan2,5177,1018
Angiebaen,836,1030
ElGatoLiterato,197791,80657
AsambleaDistri1,3176,890
FelipeMegudan,4188,416
Joshua_pazcific,1357,263
JovenesApc,1140,539
MarcelaRojasEs,7219,1682
sandram658,2,95
DiegoJaimes_ASI,2,32
RiverAudio396,0,17
GregorioHernan6,3651,309
dmeramorales,6132,739
grpingenieria,1,1
LasernaBogota,9954,13103
GuerrerogCarlos,54,64
coperfield19,531,158
d_baracaldo,6,21
elgransenador,21458,72912
karinal39220777,848,564
Adri_OviedoLL,8997,222
johnsudarsky,27192,97269
danielamun1,620,116
PartidoASI_,8408,17361
PartidoVerdeCoL,57363,148556
DanielRaisbeck,29867,18298
margari00127484,761,244
MarthAgredo,4897,2711
Elimilsan,3365,4382
mariolopez1959,31653,3531
emprendedor_bog,743,700
JuliiSanzs,197,328
cesarmaxhd,1,11
ElBrujo2013,2600,3018
Lore_CortesR,189,135
carlosvelandiaj,46203,10554
JUANCSANABRIAM,9941,2367
politicacol_,22,514
yuriosorio1234,346,104
yezidgarciaa,20073,10760
fyokko44,64,31
_Nolodudes,1941,436
TimberlakeLtd,1892,1266
dulajuliancho,610,122
estebanriosgarc,14,34
marcela02270671,741,509
nuriago22590044,731,498
scorpion_901028,598,89
borra21hotmail1,0,33
n_andrea,196,49
mayramejia351,4,11
AlexandrAngie,437,57
garciar_alejo,6,21
mauricior548,5,31
Lauris1216,1064,258
stayn77,1,7
ReinaldoVaron,40,38
monicapinto19,1289,173
malory152,64,35
FDicelis,173,42
rubenrobe,4222,190
huesos1280,5467,79
Verdun89,1050,171
mourini8828,897,199
Fran5bravo,58,30
jscm17,36,48
yanethyan,1539,318
PATICOGIL,13,26
Joice_gomez,68,44
Jennytoritoc,22,21
Lulufe20,1239,1009
JuliethaT,361,363
ManuASecas_,1006,399
MEJIAKamila,3857,89
CarolBucelli,1494,126
OscarTears,354,289
aamartinezcas,33,15
aabeltran89,63,46
natalypoveda1,1239,60
lauritabella2,21,43
Leonparga,13,66
manasapi,868,87
tdanils,8434,293
ricardobaricc,13,10
Jendaza,27,57
ernesto396,63,30
KarenBcerra,207,96
danielariverabe,9,8
carollimpo,6809,437
karenpinMTB,3746,154
fedeangarita,2320,112
MaleBu24,6,18
LiloNavarro,26,38
alexita2410,182,52
FloSchaffner,154,101
gofosu,81,488
ScottClif,379,1650
Antai46059220,26,10548
drjjdyck,4763,1494
brianfharrison,1172,1055
A_Behaviorist,1113,311
ScottHa97485511,10,3
AngoNego,9,113
clestancona,277,744
FabianHabersack,223,171
MelissaZRogers,59,177
raugpott,226,638
roya_talibova,41,173
prof_mirya,5379,9566
jessica_ann87,2086,174
IngridBego,4023,1681
Shugars,7704,1594
alucardi1,14708,1126
MuhammadOwais17,66,271
annabellehutch,190,604
8rachelharmon,144,310
tiffany_s_chu,181,689
benjaminrieth,1724,166
RobertUNagel,5752,2096
laurakhuber,795,898
sabrinamkarim,2549,2397
aliceiannntn,413,289
p_barbera,2321,4315
NazitaLajevardi,425,648
apsa_itp,270,613
YesolaKweon,5,58
JasonReifler,2043,2619
kendallfunk12,414,591
PKostad,905,458
mia_i_costa,1884,2169
christiangrose,7593,2326
wonjunomtic,442,375
hal_zhai,67,38
sysilviakim,142,234
brycejdietrich,639,651
womenalsoknow,19564,24876
TatumCTaylor,231,44
ramsy_ahlmann,19,159
MyRafstedt,41,93
sascenciob,1291,541
WashUAlumni,4628,2579
sgadarian,53458,9194
Oskarryden,24449,1134
cesicruz,1889,3131
LittleConnors,743,708
aaronweinschenk,2471,1395
cmcclean,2249,773
blackmuffin6,5,22
D_Lemi,79,986
_CanaKim,0,8
JFiva,2171,843
cd_lucas,566,2385
muzhouzhang,43,31
AvitaLhen,8,159
BrendanNyhan,77747,73149
dandekadt,10810,2191
umisrcps,3877,13274
ineslevin,203,933
RIBernhard,859,871
WUSTLTTC,1395,533
IpPuja,3,2
Jacob_Montg,373,339
pmartjo,968,757
moriahharman,132,469
TIPSSeries,47,143
APGovJacobsen,25044,893
joshuadarr,2895,1139
joan_barcelo_,67,359
EricaBRussell,201,251
MattGrossmann,15019,17418
RROIJJSS,126,40
OlleFolke,1555,1625
annagunderson,4323,810
SheepSettles,2,35
CPAC_WUSTL,2,27
melissaleesands,1771,2550
MannfredNikolai,89864,79665
GManMac,170,1150
eunjikim210,225,791
Nichola50406708,2,52
jennpiscopo,538,1607
gregjwhitfield,925,242
k_stauffer,1058,1009
GabiVphd,2850,1646
mauvela,306,87
DrSarahLiu,1485,1974
NathanKalmoe,16651,3581
dianazobrien,378,1949
Res_Pol,1009,3492
jung_jaehee_,15,116
ajreeves,149,1384
davidgcarlson,1,105
FrankGonzo5189,315,370
anacweeks,658,556
nmbauer,280,457
OSkorge,1516,1105
ykerev,211,241
JoeUscinski,12923,2518
teammagnify,1591,191
Jktboston,118,172
mhseo88,10,126
michtorresp,249,732
schwindtbayer,64,494
jeffreymziegler,851,190
justinfoxstl,0,64
jrpjrpjrp,15872,3788
JonasMarkgraf,164,268
tiffanydbarnes,1660,3432
miguelmaria,151,256
j_homola,62,223
BetulD_,8,52
WUSTLPoliSci,144,376
dalston_gawain,588,84
senecadoane,1971,171
jessesplin,1776,206
nakaizum,141,13
NARFraser,91,84
Korhan_Kocak,433,456
PierreEJacob,425,1061
amiadharan,475,210
JKastellec,1456,527
Jiang_Yuan_WU,29,1
annals_of_,0,38
afrozalam2,1293,1250
tkz539,3564,78
yuki_mi_0917,1054,339
Gupta24Mayank,0,1
Geechie4Kamala,29561,1225
steveontheshore,230,10
JOYROSE84888482,0,13
dmorisi,515,556
Tatsuya_S_Zuki,440,114
mcgnms,97,0
Yuki_Atsusaka,1,20
RayDuch,450,831
laurabronner,103,788
_stuartcampbell,3090,1124
juli_schuess,1531,633
zhangjiayi,3,13
kyledropp,893,1512
ben_6541,0,24
johnmsides,470,3743
lara_putnam,1223,1241
jlsparks4,8949,255
Cal_Le_Gall,118,465
HunterRendleman,0,12
Nancy59936413,3,9
AZqxsk,1724,66
Kimberl69798983,4,4
CTausanovitch,2,138
BeckPolitics,114,58
dhopkins1776,702,2456
MonkovicNYT,7451,2131
sbalthasar,144,49
MrArenge,2111,623
d_f_stone,2477,866
GriebelerM,1,10
HeartMountainWY,6463,2119
TorreyShine,132,533
sunyoungparkgh1,0,6
phoebehennn,183,159
annabaringer,21,32
DanielMagleby,47,454
LauraSc42957401,0,18
semrasevi,42,1679
votinggeek,3614,1444
MJHeseltine,37,66
rwbdc,688,783
UrjaMittal,1521,506
ineslevin,203,933
BJPolS,4640,12352
CUP_PoliSci,11719,17560
Healthheahes,755,1
RaheelA93113761,2,77
atausanovitch,370,355
JJPS_Eds,94,290
FeIiX_H,616,398
Dziurlaj,605,373
RepresentElect,26,316
ChanKaMing15,54,76
hirashuu,402,118
zhangkaida,42,22
mariahilfer,2,105
iworld1991,904,258
bagheriresaei,65,7
ibs2104,411,70
jandrewsinclair,427,689
topaz_R03,105,53
logandancey,1353,781
e_fatiherol,7,8
MaderaDominic,359,53
erik_paulson,11881,845
WecMat,2038,743
HsuEmerson,52,57
SayWhatYouFound,220,171
gojiberries_io,2079,72
AGTheodoridis,820,967
Bradley_LHerrou,1426,222
kabir_here,997,997
omomukumamao,2789,104
rdandoy,5622,3352
vavreck,5265,10990
deholliday_ucla,18,62
ooksiks,3933,136
jedi_wu,839,232
polarbear0627,490,306
YuhuaWang5,25,652
jhinckl2,9,150
JeremyCPope,1804,781
Philanx,3250,48
Andy_Timm,1785,269
RachelBitecofer,15353,36876
kimballdc,4013,805
julie_wronski,396,881
ProfHansNoel,2658,6901
RSHipskind,1958,334
southafrica2018,93,488
yyyyybrown,2,1
liushiyu1223,0,14
adothamza,272,155
georgie_a_evans,0,54
jacklreilly,78,90
ingorohlfing,15158,2735
matt_motta,5140,1697
C_Mikulaschek,46,171
biyubatu,29385,781
TobiasNowacki,275,156
pie_try_ka,377,568
Nero725,46722,164
brucedesmarais,557,1054
gsps3117,2883,111
ogokceo,87,48
ValentimVicente,738,631
FedFerrara,203,310
haoran_zhang96,217,79
DanielGuth5,0,18
davidsichinava,2629,2351
PWilliams__,1390,1113
LindaHasunuma,3630,503
bartonelee2,22,73
OBB96,1,4
ShirotaShin,184,163
chloebringsjoy,338,91
_tkihara,10082,1519
formulex,20,61
stevennuss,5361,242
ein1920,2564,168
Oskarryden,24449,1134
ktnmorris,2242,481
lorenc2,1845,1394
LanceW67285565,92,161
mhm839,184,22
CanbolatSercan,4901,683
andyguess,3064,2914
JoseMoralesA,3426,1350
hannnnanana,494,580
p_vi0h1,72,37
CorySmidt,51,356
ogastayeah,61,149
bored_ap,19,21
AadityaDar,4251,1253
nathaniel_olin,1487,131
mizbung,10215,241
DanielFiroozi,117,93
EvgMitrohina,98,51
naumanasghar,377,466
aixayad,470,79
arashpour,242,454
hyeyoungyou,2250,1462
three_torches,7582,192
msmr_0002,14517,211
toru_momii,343,268
liulch16,30,7
dom_val,28,120
ryutarok,996,179
lovehistory1115,29978,158
megmilk17,7767,1334
tomisaka55,5985,1373
leylamocan,30,25
hhilbig_,0,32
horatiurus,4276,390
amirwkhawaja,296,86
bradleveck,86,448
amyewalter,14488,151191
hosam_christian,2722,751
DPolisciprof,1868,762
ryourise,17646,277
nadelatorre,441,242
D_N_Kent,103,145
cschmidtpadilla,258,261
OshinskiPaul,173,102
hd_hssh,2992,295
TAHER___21,3520,37
TalbotMAndrews,216,474
Rostam62103059,9943,50
azores_kk,673,322
mhseo88,10,126
joncrogowski,50,492
gpwawgpmg,1,9
luketosborne,4536,233
ShredderMatti,252,85
_TakashiMiura_,121,359
Criticalist_,1779,88
kenjinshinno,15573,19
mr_tskking,27877,314
bruno_eleitoral,27,41
ossssammmma,234,67
databyler,13192,12692
sakura_shallu,1,7
brycejdietrich,639,651
anna_weissman,62,107
cwarshaw,1962,2103
SusanBMilliken,1048,153
yshiraito,137,233
justingrimmer,7641,4089
quis_ille,11,13
vbolotnyy,187,517
doinkboy,2960,948
tukasuy,1171,486
ZoeNemerever,566,294
mukawaryu,263,32
bkettenring,3124,917
zu_gary,58,93
80Data,4589,910
blee27081387,36,51
minami_siki,100545,396
norihitokubota,4936,430
saiki861009,15,12
h_mikihiro,5615,143
housecat442,10785,1130
TIPSSeries,47,143
APGovJacobsen,25044,893
Magna_Spes_Est,3157,325
Yoshimocchi,2327,111
kaparou,14,32
kamuiinput,150,1
Azooo,3280,92
nagaokazen,9803,335
harrysanhvd2017,1431,1096
applemobley,7144,583
WB_DataAnalyst,199,1730
trainspotting56,27,4
jonmummolo,897,2959
lukestein,4831,2443
MyKo101AB,1912,1276
algaraca,2568,502
Reva__D,348,182
jeremyyellen,2482,735
sarakguenther,331,358
MorinoNaotaka,1733,50
pettigrew_stats,1777,1285
NewEnglandPSA,1124,992
Econ_Nume,94,51
GabeOsterhout,749,382
wpmarble,4873,798
aaldana1,1597,467
stevenm92,2214,881
adamramey,1364,739
YoshikuniOno,58,163
HiThereItsJosh,1378,416
josemaru718,8978,547
fschouten,4645,4532
HYLin_Taiwan,1,6
LamarZhion,432,12
HuffmonPolitics,48932,2810
BowTiePolitics,21858,11995
markchand,4832,1376
katie_clayton14,21,139
JKLandry,54,126
asadliaqat,1431,2291
certorem,7,7
